Unnamed: 0,tweet_text,text,text_processed,polarity,sentimen
2457,Penyaluran BLT dan BSU bukti Pemerintah lindungi masyarakat rentan ditengah penyesuaian harga BBM  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Maluku Utara https://t.co/4MO6OI1MaV,distribution of direct cash assistance and proof of the government's protection of vulnerable communities in the midst of adjusting fuel prices in North Maluku,distribution direct cash assistance proof government's protection vulnerable community midst adjusting fuel price North Maluku,-0.2,negative
2458,"Terima Kasih Pemerintah, kami yakin dan percaya penyesuaian harga BBM sangat berdampak positif bagi masyarakat  Gorontalo #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/AvpRNSrbkl","thank you, our government believes and believes that the adjustment in fuel prices will have a very positive impact on the people of Gorontalo","thank you, government belief belief adjustment fuel price positive impact people Gorontalo",0.22727272727272727,positive
2476,Pemerintah akan menyalurkan BLT BBM secara cepat dan tepat untuk untuk mencapai tujuan kesehatan bagi masyarakat -Nusa Tenggara Timur- #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/7UnhCCpMSN,the government will distribute fuel oil cash assistance quickly and precisely to achieve health goals for the people of East Nusa Tenggara,government distribute fuel oil cash assistance quickly precisely achieve health goal people East Nusa Tenggara,0.4,positive
2481,Dukng Penyesuaian Harga BBM Agar Subsidi Dapat Dialihkan Ke Tepat Sasaran  Rakyat Papua Barat dukung langkah tegas kebijakan Pemerintah  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/hHHWrwDYnZ,support the adjustment of fuel prices so that subsidies can be diverted to the right targets for the people of West Papua. support the government's firm policy steps,support adjustment fuel price subsidy diverted right target people West Papua. support government's firm policy step,0.042857142857142844,positive
2490,"Biar tidak terlalu jauh terbebani, pemerintah mengambil langkah bijak dengan penyesuaian BBM. Suara Aceh #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/tYGPWofqgM",so that it won't be too burdened by the government to take wise steps by adjusting Aceh's voice fuel,burdened government take wise step adjusting Aceh's voice fuel,0.7,positive
2491,"Harga naik kualitas buruk, ini busuknya pemerintah saat ini. Naikin BBM aja udah nyusahin rakyat eh kualitas BBMnya jg rendah. Miris ð https://t.co/ncP7Z3sjzP","prices go up, bad quality is rotten by the current government, just increasing fuel oil is already bothering the people, the quality of fuel is also sadly low","price go up, bad quality rotten current government, increasing fuel oil already bothering people, quality fuel also sadly low",-0.23333333333333328,negative
2519,Penyesuaian harga BBM untuk memenuhi prinsip keadilan bagi masyarakat kurang mampu dan menjamin kesinambungan ekonomi masyarakat Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemer https://t.co/qeKDhBD42o,adjusting the price of fuel oil to fulfill the principle of justice for underprivileged communities and ensuring the economic sustainability of the people of Sulawesi is supporting government policies,adjusting price fuel oil fulfill principle justice underprivileged community ensuring economic sustainability people Sulawesi supporting government policy,0.225,positive
2520,Kemenkeu sebut pengalihan subsidi BBM untuk jaga daya beli masyarakat miskin Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/731RWCaSqG,the ministry of finance said that the transfer of fuel subsidies to maintain the purchasing power of the poor people of Sulawesi is supporting government policies,ministry finance said transfer fuel subsidy maintain purchasing power poor people Sulawesi supporting government policy,-0.07500000000000001,negative
2521,Pemerintah mampu menjaga ekonomi di tengah penyesuaian harga BBM  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/RbgFn9OHIB,the government was able to maintain the economy amid the adjustment in the price of Sulawesi's fuel oil while supporting government policies,government able maintain economy amid adjustment price Sulawesi's fuel oil supporting government policy,0.375,positive
2522,Penyesuaian harga BBM pemerintah bakal berikan kompensasi dengan perlinsos Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/zBffFG2UvK,"adjustments to fuel prices, the government will provide compensation with the Sulawesi Perlinsos currently supporting government policies","adjustment fuel prices, government provide compensation Sulawesi Perlinsos currently supporting government policy",0.25,positive
2523,Penyesuaian harga BBM diambil pemerintah untuk menahan inflasi  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/s6aylhAqKA,the government made adjustments to fuel prices to contain inflation in Sulawesi while supporting government policies,government made adjustment fuel price contain inflation Sulawesi supporting government policy,0.25,positive
2524,Dukung penyesuaian harga BBM  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/HloWFqbbNh,support the adjustment of fuel prices Sulawesi is supporting government policies,support adjustment fuel price Sulawesi supporting government policy,0.25,positive
2525,Penyesuaian harga BBM pemerintah tetap melindungi rakyat dari gejolak harga minyak dunia Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/0cuT902YJB,the government's fuel price adjustment continues to protect the people from world oil price fluctuations. Sulawesi is supporting government policies,government's fuel price adjustment continues protect people world oil price fluctuations. Sulawesi supporting government policy,0.25,positive
2526,Dukung penyesuaian harga BBM bersubsidi  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/swVnTMPFKv,support price adjustment of subsidized fuel oil Sulawesi is supporting government policy,support price adjustment subsidized fuel oil Sulawesi supporting government policy,0.25,positive
2529,Penyesuaian harga BBM agar subsidi diberikan lebih tepat sasaran. Dengan disesuaikan harga BBM tersisih 3 T yang akan disalurkan oleh Pemerintah ke daerah - daerah dalam bentuk BLTBBM dengan lebih optimal.  BLTBBM UntukRakyat https://t.co/mrA5g68LfJ,adjusting the price of fuel oil so that subsidies are given more precisely on target by adjusting the price of the remaining fuel oil which will be distributed by the government to the regions in the form of bltbbm ​​with a more optimal bltbbm ​​for the people,adjusting price fuel oil subsidy given precisely target adjusting price remaining fuel oil distributed government region form bltbbm ​​with optimal bltbbm ​​for people,0.4,positive
2530,"PT Pos Indonesia (Persero) mendapat target dari pemerintah untuk menyalurkan BLT BBM selama dua pekan di seluruh Indonesia.  saat ini Pos Indonesia fokus pada penyaluran di daerah 3T (tertinggal, terdepan, terpencil). https://t.co/SFmj54ybO9",pt pos indonesia Persero received a target from the government to distribute fuel oil cash assistance for two weeks throughout indonesia currently pos indonesia focuses on distribution in remote frontier areas,pt po indonesia Persero received target government distribute fuel oil cash assistance two week throughout indonesia currently po indonesia focus distribution remote frontier area,-0.05,negative
2531,Balas Pernyataan Moeldoko Mahasiswa BBM Salah Sasaran Salah Pemerintah https://t.co/dwXaermPrS #sariagri #pertanian,"Reply to Moeldoko's statement, fuel oil students were wrongly targeted by the government","Reply Moeldoko's statement, fuel oil student wrongly targeted government",-0.5,negative
2532,Pemerintah telah mengumumkan pengalihan subsidi BBM dilakukan agar subsidi yang diberikan pemerintah dapat menyasar ke masyarakat kurang mampu #DOBUntukKemajuanPapua #DukungDOB #PapuaIndonesia https://t.co/ofGGKOnOlw,The government has announced that the transfer of fuel subsidies is carried out so that the subsidies provided by the government can target the less fortunate,The government announced transfer fuel subsidy carried subsidy provided government target le fortunate,0.4,positive
2533,"Sebelumnya Pemerintah telah mengumumkan, pengalihan subsidi BBM dilakukan agar subsidi yang diberikan pemerintah lebih tepat sasaran. #DOBUntukKemajuanPapua #DukungDOB #PapuaAdalahKita https://t.co/obXuyO87Oo","Previously, the government announced that the transfer of fuel subsidies was carried out so that the subsidies provided by the government were more targeted","Previously, government announced transfer fuel subsidy carried subsidy provided government targeted",-0.16666666666666666,negative
2543,Agar subsidi yang diberikan bisa lebih tepat sasaran. Pemerintah alihkan subsudi BBM. #DOBUntukKemajuanPapua #DukungDOB https://t.co/mGWgnb6z7T,"so that the subsidies given can be more precisely targeted, the government diverts fuel subsidies","subsidy given precisely targeted, government diverts fuel subsidy",0.4,positive
2547,pengalihan subsidi BBM  yang di berikan pemerintah harus tepat sasaran  #DOBUntukKemajuanPapua #DukungDOB https://t.co/TbsQGIb0Kp,the transfer of fuel subsidies provided by the government must be right on target,transfer fuel subsidy provided government must right target,0.2857142857142857,positive
2552,Orang Kaya bersyukurlah. Karena Pemerintah mendengar keluhan kalian.  Dimana harga BBM Jenis PERTAMAX &amp; DEXLITE diturunkan.  Untuk RAKYAT MISKIN sabar yaâ  GANTIAN â Nanti Pemerintah juga turunkan HARGA PERTALITE &amp; SOLAR. https://t.co/b9qgBwP5aP,"rich people be grateful because the government hears your complaints where the price of the first type of fuel oil & dexlite is lowered for the poor people, be patient, in turn the government will also lower the price of pertalite & diesel","rich people grateful government hears complaint price first type fuel oil & dexlite lowered poor people, patient, turn government also lower price pertalite & diesel",-0.018750000000000003,negative
2556,Pemerintah di nilai mampu  jaga ekonomi di tengah penyesuaian harga BBM  #EkonomiIndonesiaMenguat https://t.co/WyX1AAIEug,The government is considered capable of maintaining the economy amidst adjustments in fuel prices,The government considered capable maintaining economy amidst adjustment fuel price,0.2,positive
2560,Stabilitas harga pangan pasca kenaikan harga BBM tidak lepas dari upaya pemerintah dalam pengendalian inflasi baik di pusat maupun daerah #EkonomiIndonesiaMenguat #DukungKUHP info bagus nih https://t.co/efaKqTwqtJ,The stability of food prices after the increase in fuel prices cannot be separated from the government's efforts to control inflation both at the central and regional levels. This is good information,The stability food price increase fuel price cannot separated government's effort control inflation central regional levels. This good information,0.35,positive
2566,Karena pemerintah takut rugi karena mensubsidi rakyat. Rakyatnya yang peduli kepada pemerintah karena tdk tega melihat pemerintah susah. Akhirnya membeli BBM non subsidi ke non pertamina. Kita lihat untung gak pemerintah. https://t.co/qvPPHF0jms,"because the government is afraid of loss because it subsidizes the people, the people who care about the government because they can't bear to see the government having a hard time, finally buying non-subsidized fuel oil to non-pertamina, we'll see if the government is profitable or not","government afraid loss subsidizes people, people care government can't bear see government hard time, finally buying non-subsidized fuel oil non-pertamina, we'll see government profitable",-0.2972222222222222,negative
2567,sprtnya pemerintah harus memaksa vivo untuk produksi bbm dgn kwalitas yg lebih buruk dari pertalite @pertamina  jgn cuma paksa harganya kudu diatas pertalite.. masih bahaya ini klo kualitasnya diatas @pertamina https://t.co/WH1MqtOiWo,"it's like the government has to force vivo to produce fuel oil with worse quality than pertalite, don't just force the price to be above pertalite, it's still dangerous if the quality is above","like government force vivo produce fuel oil worse quality pertalite, force price pertalite, still dangerous quality",-0.5,negative
