Unnamed: 0,tweet_text,polarity,sentimen
2872,the best government succeeded in distributing direct oil fuel cash assistance to the special region of Yogyakarta oil fuel cash assistance to Yogyakarta,0.48571428571428577,positive
2874,"solid, the government succeeded in the direct fuel oil cash assistance program, the special region of Yogyakarta, Yogyakarta fuel oil direct cash assistance",0.1392857142857143,positive
2875,"this is really cool, this is the right step for the government in distributing targeted subsidies, direct cash assistance for fuel oil, Bengkulu has already felt the benefits",0.24523809523809523,positive
2876,"The government must make adjustments to the price of fuel oil in order to contain inflation, which has a much greater cost impact",0.5,positive
2879,the distribution of direct oil fuel cash assistance is almost evenly distributed The government's right strategy in distributing subsidies is right on target bengkulu kpm have felt the benefits of oil fuel cash direct assistance,0.19285714285714284,positive
2884,"All economists agree that thanks to the social bearing policy, Jokowi Ma'ruf's fuel oil is a form of the government's partiality for the people, especially the poor, Chandra Liow Reyhan Minyakrasaair",-0.04166666666666667,negative
2885,"the distribution of direct subsidized fuel oil cash assistance is cool, almost extraordinary.",0.26111111111111107,positive
2887,together we support and escort the government in distributing direct fuel oil cash assistance,0.1,positive
2891,"the government must make adjustments to the price of fuel oil in order to contain inflation, which has a much greater cost impact, special region of yogyakarta, price of fuel oil, yogyakarta",0.4285714285714286,positive
2893,The government has tried its best to maintain the stability of fuel prices,1.0,positive
2894,the government was able to maintain the economy amid the price adjustments for fuel oil for the special region of Yogyakarta,0.4285714285714286,positive
2897,the program to convert fuel oil to gas fuel gas was carried out during the reign of Susilo Bambang Yudhoyono SBY in read more,0.5,positive
2898,the government was able to maintain the economy amid the price adjustments for fuel oil greetings from aceh,0.5,positive
2899,The adjustment in the price of fuel oil is not without reason that the government has thoroughly studied Wonderful Bengkulu,1.0,positive
