,Unnamed: 0,tweet_text,text,polarity,sentimen
1956,1956,Semua ekonom setuju kebijakan bantalan sosial BBM bentuk keberpihakan Pemerintah pada rakyat. #JokowiHebat #JokowiPresidenku #JokowiBapakInfrastruktur #PembangunanUntukRakyat #PresidenJokowi - Berjuang Bersama Maluku - https://t.co/tW0CVK8bnH,all economists aim to be wise social pillow bbm to form an order party to the people fighting with shame,0.36666666666666664,positif
1959,1959,Tak kasih info gaes Pemerintah tengah berbenah untuk melakukan reformasi BBM bersubsidi. Tujuannya apa? Agar penyaluran bbm bersubsidi dapat tersalurkan secara tepat sasaran. https://t.co/65zVUBPy8c,"I don't give info, guys. The order is in the middle of making improvements to implement subsidized fuel reform. What is the goal so that subsidized fuel can be distributed in the right way",0.14285714285714285,positif
1962,1962,Subsidi BBM Tepat Sasaran saat ini menjadi fokus dari pemerintah.  Subsidi Langsung Tertutup dinilai berbagai pihak menjadi solusi terbaik untuk saat ini agar BBM Subsidi bisa didistribusikan tepat pada masyarakat yang kurang mampu.  @pertamina #BBMAdilUntukRakyat https://t.co/A7sey6wesV,"Targeted fuel subsidies are currently the focus of direct subsidy orders to cover value for parties, so this is a good solution for now so that subsidized fuel can be distributed properly to underprivileged people",0.19999999999999998,positif
1963,1963,Dukung Pengaturan BBM Subsidi  Penyesuaian harga BBM harus diikuti juga dengan pengaturan atau regulasinya untuk Subsidi Berkeadilan. Dukung semua upaya pemerintah Indonesia agar Subsidi BBM bisa dinikmati oleh masyarakat yang berhak.  @pertamina #BBMAdilUntukRakyat https://t.co/U0HMgKjp8i,support regulating fuel subsidies according to fuel prices must also follow the rules or regulations for fair subsidies support all efforts of Indonesian orders so that fuel subsidies can be enjoyed by people who have rights,0.6,positif
1964,1964,Semua ekonomi setuju kebijakan bantalan sosial BBM bentuk keberpihakan pemerintah pada rakyat Jokowi Hebat Jambi Bangga #JokowiHebat #JokowiPresidenku #JokowiBapakInfrastruktur #PembangunanUntukRakyat #PresidenJokowi https://t.co/DejgAr853j,"all the economy aims wisely the social pillow fuel forms the order of the people of Jokowi is great, Jambi is proud",0.5833333333333333,positif
1965,1965,Pemerintah diminta memperhatikan alokasi dana subsidi BBM agar tepat sasaran Subsidi BBM pada tahun tahun kemarin yg kurang tepat sasaran kini telah dilakukan upaya reformasi untuk mewujudkam BBM tepat sasaran https://t.co/NyUgXetQKU,"an order to pay attention to the allocation of fuel subsidy funds so that last year's fuel subsidy was right on target, which was not quite right on target, now reform efforts have been carried out to make fuel right on target",0.21428571428571427,positif
1966,1966,BLT BBM dilakukan pemerintah untuk membantu masyarakat miskin.  Jambi #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/ejds87mQgR,blt bbm sells orders to help poor people in Jambi,-0.4,negatif
1967,1967,Meinjau langsung penyaluran BLT BBM pemerintah turun tangan Jambi #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/iFlb90Emyq,direct review of channeling blt bbm Jambi's hands-on command,0.1,positif
1972,1972,Kita pastinya harus dukung kebijakan Pemerintah masalah risk kaya BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran,we definitely have to support wise orders for risk problems like BBM,0.35,positif
1973,1973,Harga BBM Subsidi saat ini masih jauh dibawah harga keekonomian ... pemerintah pasti akan selalu memikirkan dampak harga BBM ... saat inipun harga Pertalite masih paling murah di banding yg lain. @pertamina https://t.co/qBYbTRWXHM https://t.co/1n0S3BVBg5,"the price of subsidized fuel is currently still far below the economic price, a definite order will always think about the impact of the current fuel price, the price of pertalite is still the cheapest compared to the others",0.06000000000000001,positif
1974,1974,Subsidi BBM subsidi tertutup yg berbasis orang akan lebih mudah diterapkan karena pemerintah sdh memiliki Data Terpadu Kesejahteraan Sosial https://t.co/KMhP4ONaz1,fuel subsidies subsidies cover the bass people will be easier to implement because the orders already belong to the integrated social welfare data,-0.05833333333333335,negatif
1975,1975,"Berulang kali pemerintah mengatakan subsidi itu tdk tepat sasaran. Lgi2 kita menggunakan logika pemerintah bila BBM yg turun hari ini pertamax jadi yg kasih subsidi buat orang kaya pemerintah atau aksi2 mhs, buruh, petani, nelayan, ojol dll nya?",repeatedly the command said the word subsidy is not right on target again we use the logic of the order if the fuel that goes down today is the first to give subsidies to the rich the orders or actions are still farm workers fishermen ojol etc.,0.08164682539682538,positif
1976,1976,Semua Ekonom setuju kebijakan bantalan sosial BBM bentuk keberpihakan pemerintah pada rakyat   #JokowiHebat #JokowiPresidenku #JokowiBapakInfrastruktur #PembangunanUntukRakyat #PresidenJokowi  Jambi https://t.co/85rAQB4ped,all economists aim to be wise social pillow bbm form party orders to the people of Jambi,0.36666666666666664,positif
1977,1977,pemerintah telah mengkaji dengan matang penyesuaian harga BBM Jambi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/ypPTfflx01,the command has been carefully studied according to Jambi fuel prices,-0.1,negatif
1980,1980,"Aku sih gak heran, BBm, internet, listrik, pdam, dan lain lain dibuat mahal oleh pemerintah. Produk swasta bisa murah dan bagus. Artinya rezim apa ini...?","I'm not surprised that BBM, internet, electricity, PDAM and other things make it expensive by ordering private products to be cheap and good. What does this regime mean?",0.016071428571428563,positif
1982,1982,Penyesuaian harga BBM sudah tepat...mari bersama kita mendukung ketegasan pemerintah dalam mengambil langkah https://t.co/t1DK0yY0T1,"According to the fuel price, it's right, let's firmly support the order in taking steps",0.042857142857142844,positif
1985,1985,Semua ekonomi setuju kebijakan bantalan sosial BBM bentuk keberpihakan pemerintah pada rakyat Sulawesi Tengah #JokowiHebat #JokowiPresidenku #JokowiBapakInfrastruktur #PembangunanUntukRakyat #PresidenJokowi https://t.co/9wQuZx8tgY,"All the economy aims to be wise, the social cushion of fuel is to form an order for the people of Central Sulawesi",0.24444444444444444,positif
1994,1994,Menurutnya ini adalah langkah cepat dan tepat yang diambil pemerintah dalam mengatasi dampak dari kenaikan harga BBM.  https://t.co/I1MSpzAJzS,"Also, this is a quick and precise step that takes orders in response to the impact of rising fuel prices",0.3666666666666667,positif
2000,2000,Penyesuaian harga BBM diambil pemerintah untuk menahan inflasi. Kebijakan tersebut sudah tepat sasaran Ã°ÂÂÂ®Ã°ÂÂÂ©  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/oSBjGQ0ez1,"According to fuel prices, take orders to hold inflation wisely, say that they are right on target, West Sumatra",0.4928571428571428,positif
2001,2001,Penyaluran BLT dan BSU bukti Pemerintah lindungi masyarakat rentan di tengah penyesuaian harga BBM. #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan - Berjuang Bersama Maluku - https://t.co/cQrafmeHSG,"channel blt and bsu evidence of an order to protect vulnerable people in the middle according to the price of fuel, fighting with embarrassment",-0.25,negatif
2005,2005,bantalan sosial BBM bentuk dari pemerintah peduli kepada rakyat. Aceh dukung Jokowi. #JokowiHebat #JokowiPresidenku #JokowiBapakInfrastruktur #PembangunanUntukRakyat #PresidenJokowi https://t.co/XkGsJnDHG3,BBM social pillow is the form of an order to care for the people of Aceh to support Jokowi,0.03333333333333333,positif
2006,2006,Kebijakan bantalan sosial BBM bentuk keberpihakan pemerintah pada rakyat  Sumatera Utara #JokowiHebat #JokowiPresidenku #JokowiBapakInfrastruktur #PembangunanUntukRakyat https://t.co/2wncP7wKnM,wise the social pillow bbm forms an order party to the people of north sumatra,0.36666666666666664,positif
2011,2011,Pemerintah Mampu Jaga Ekonomi di Tengah Penyesuaian Harga BBM.  Papua Dukung #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/H4xpOpWp5q,orders are able to maintain the economy in the middle according to Papua's fuel prices support,0.25,positif
2013,2013,"Jambi dukung penuh penyesuaian harga BBM utk pembangunan Pendidikan, kesehatan dan infrastruktur   Pemerintah berikan perlindungan sosial #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/y2hqr5bXya",Jambi fully supports according to the price of fuel to build healthy students and infrastructure for socially protected fish,0.26666666666666666,positif
2017,2017,"Personil Bhabinkamtibmas Polsek Medan Kota an. Bripka Rully melakukan pemantauan SPBU yang beralamat di Jl. Merbabu Medan terkait dengan kenaikan harga BBM bersubsidi yang dinaikkan oleh Pemerintah, guna antisipasi terjadinya antrian yang panjang https://t.co/qRT94zGn3D","Bhabinkamtibmas personnel of the Medan City Police, Bripka Rully, conduct monitoring of gas stations whose address is Jl. Merbabu, Medan, with the increase in subsidized fuel prices which have increased by order in anticipation of long queues",-0.05,negatif
2018,2018,"Yuk!! Dukung Pengaturan BBM Subsidi  Wakil Ketua Komisi VII DPR RI, Maman Abdurrahman mendorong pemerintah untuk mengubah metode subsidi terbuka jadi subsidi tertutup, agar subsidi bbm yang digelontarkan pemerintah bisa tepat sasaran.  #BBMAdilUntukRakyat   @pertamina https://t.co/QmdoahIFDO","Come on, support the regulation on fuel subsidies, deputy chairman of Commission VII DPR RI Maman Abdurrahman, pushing for an order to change the method of open subsidies to closed subsidies so that the fuel subsidies issued by the order can be on target",-0.05,negatif
2023,2023,Pada  hari Jumat   tanggal 30  September  2022    Personil Polsek Tanjung Beriingin Melaksanakan Kegiatan Atas Pengumuman Pemerintah Tentang kenaikan Harga BBM https://t.co/l9L94zJMWZ,"On Friday, September, Tanjung Beringin police personnel acted actively on the public order regarding the increase in fuel prices.",-0.06666666666666667,negatif
2025,2025,Kebijakan bantalan sosial BBM bentuk keberpihakan pemerintah pada rakyat   Gorontalo  #JokowiHebat #JokowiPresidenku #JokowiBapakInfrastruktur #PembangunanUntukRakyat #PresidenJokowi https://t.co/5KQ66qiU23,wise the social pillow bbm forms an order party to the people of Gorontalo,0.36666666666666664,positif
2027,2027,"Pemerintah sudah mulai menyalurkan BLT BBM kepada masyarakat, dengan adanya bantuan ini, perekonomian masyarakat jadi sangat terbantu #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran Jambi mendukung https://t.co/88Glzo7a5y","the order has started to distribute blt fuel to the community with this assistance, the community's economy is very helpful, Jambi supports it",0.2,positif
2031,2031,Penyaluran BLT dan BSU bukti pemerintah lindungi masyarakat rentan di tengah penyesuaian harga bbm Nusa Tenggara Barat #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/VUIkoeBzjd,channel blt and bsu evidence of an order to protect vulnerable communities in the middle according to West Nusa Tenggara fuel prices,-0.25,negatif
2039,2039,Semua Ekonom setuju kebijakan bantalan sosial BBM bentuk keberpihakan pemerintah pada rakyat - Jawa Tengah Bicara - #JokowiHebat #JokowiPresidenku #JokowiBapakInfrastruktur #PembangunanUntukRakyat #PresidenJokowi https://t.co/5bYO3oOK7a,all economists aim to be wise social pillow bbm to form an order party to the people of Central Java to speak,0.24444444444444444,positif
2051,2051,"PENYESUAIAN HARGA BBM, JADI LANGKAH PEMERINTAH UNTUK MENGHIDARI DAMPAK NEGATIF KRISI APBN #SubsidiTepatSasaran #SayaBersamaJokowi https://t.co/LGn2CYSw6c","According to fuel prices, this is an orderly step to avoid the negative impact of the state budget crisis",-0.3,negatif
2052,2052,Mantap pemerintah tetap peduli dengan rakyat Daerah Istimewa Yogyakarta Harga BBM Yogyakarta #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/BhPmAlNfCI,Steady command remains concerned with the people of the Special Region of Yogyakarta. Yogyakarta fuel prices,0.2619047619047619,positif
2054,2054,"Kebijakan Bantalan Sosial BBM Bentuk Keberpihakan Pemerintah pada Rakyat. #JokowiHebat #JokowiPresidenku #JokowiBapakInfrastruktur #PembangunanUntukRakyat Papua Barat, 1 Oktober 2022 https://t.co/R9KxbMdwpD",wise social pillow bbm form party orders to the people of west papua october,0.36666666666666664,positif
2055,2055,Dengan adanya penyesuaia  harga BBM pemerintah tetap lindungi rakyat. Mantap pak jokowi Daerah Istimewa Yogyakarta Harga BBM Yogyakarta #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/xOCJc8Bzng,"With fuel price adjustments, the order remains to protect the people, Mr. Jokowi, the special region of Yogyakarta, is the price of fuel in Yogyakarta.",0.35714285714285715,positif
2057,2057,Penyesuaian harga BBM diambil pemerintah untuk menahan inflasi Daerah Istimewa Yogyakarta Harga BBM Yogyakarta #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/pG7TOb4tsj,"According to fuel prices, take orders to hold inflation, Yogyakarta Special Region, Yogyakarta fuel prices",0.35714285714285715,positif
2059,2059,sudah mantap kebijakan pemerintah terhadap BLT BBM #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran Jambi mendukung https://t.co/iszJzHGfUd,"already steady, wise, the order to face blt, BBM, Jambi, supports it",0.4333333333333333,positif
2060,2060,Mayorita mendukung dan setuju dengan kebijakan bantalan sosial BBM bentuk keberpihakan pemerintah pada rakyat. Suara Aceh #JokowiHebat #JokowiPresidenku #JokowiBapakInfrastruktur #PembangunanUntukRakyat #PresidenJokowi https://t.co/3NHFh35Vvd,the majority support and aim wisely the social cushion bbm forms the commanding party to the voice of aceh people,0.36666666666666664,positif
2064,2064,Kebijakan bantalan sosial BBM bentuk keberpihakan pemerintah pada rakyat. Kepulauan Bangka Belitung  #JokowiHebat #JokowiPresidenku #JokowiBapakInfrastruktur #PembangunanUntukRakyat #PresidenJokowi https://t.co/TudoOx0WBg,wise social pillow bbm forms an order party to the people of the island of Bangka Belitung,0.36666666666666664,positif
2065,2065,Berita Aceh - Masyarat Indonesia khususnya di Aceh sangat mendukung langkah pemerintah menyesuaikan harga BBM  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/RnnJ5qX3MJ,"aceh news Indonesian people, especially in Aceh, really support step orders according to fuel prices",0.1,positif
2067,2067,Update Aceh - Masyarat Indonesia khususnya di Aceh sangat mendukung langkah pemerintah menyesuaikan harga BBM  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/4X4FM0XNWN,update aceh Indonesian people especially in aceh really support step orders according to fuel prices,0.1,positif
2069,2069,Penyaluran BLT dnan BSU adalah bukti kepedulian Pemerintah untuk melindungi Masyarakat Rentan diTengah Penyesuaian Harga BBM ! #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Jawa Barat https://t.co/hlsa2nRL5B,BLT and BSU channels are proof of concern for orders to protect vulnerable communities in accordance with West Java fuel prices,-0.5,negatif
